Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source,is_attack,attack_type
3389,6,22/02/2018 05:14:15,1463064,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,1862.5295954244,10.2524564886,104504.571428571,251227.130917182,968700,73,1463064,209009.142857143,386762.861953087,1083651,644,1394970,232495.0,361035.321341278,968700,70389,0,0,0,0,172,152,5.4679767939,4.7844796947,0,1173,170.3125,319.402717323,102018.095833333,0,0,0,1,0,0,0,0,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
500,17,23/02/2018 09:41:26,89479672,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271680477,0.0670543361,17895934.4,15345152.3013267,41990340,4000426,89479672,17895934.4,15345152.3013267,41990340,4000426,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670543361,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000426.0,0.0,4000426,4000426,21369811.5,15281125.1165783,41990340,7200278,Benign,Friday,False,Normal
500,17,23/02/2018 02:22:51,89478995,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.527421715,0.0670548434,17895799.0,15345070.9000792,41990299,4000112,89478995,17895799.0,15345070.9000792,41990299,4000112,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670548434,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000112.0,0.0,4000112,4000112,21369720.75,15280948.4567262,41990299,7201781,Benign,Friday,False,Normal
23,6,23/02/2018 02:35:52,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.0952380952,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.0476190476,47619.0476190476,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,64596,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3542,6,23/02/2018 01:25:41,125922,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23.8242721685,62961.0,89010.6016157626,125901,21,125922,125922.0,0.0,125922,125922,0,0.0,0.0,0,0,0,0,0,0,40,20,15.8828481123,7.9414240562,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3226,6,23/02/2018 12:54:45,129037,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23.2491455939,64518.5,91211.8250255963,129015,22,129037,129037.0,0.0,129037,129037,0,0.0,0.0,0,0,0,0,0,0,40,20,15.4994303959,7.749715198,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
64848,6,23/02/2018 09:59:54,23582,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,127.2156729709,11791.0,16643.879415569,23560,22,23582,23582.0,0.0,23582,23582,0,0.0,0.0,0,0,0,0,0,0,40,20,84.8104486473,42.4052243236,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
49226,6,23/02/2018 03:16:14,345,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5797.1014492754,345.0,0.0,345,345,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2898.5507246377,2898.5507246377,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,211,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3194,6,23/02/2018 11:16:48,108121,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27.7466912071,54060.5,76423.3938038609,108100,21,108121,108121.0,0.0,108121,108121,0,0.0,0.0,0,0,0,0,0,0,40,20,18.497794138,9.248897069,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 09:10:29,88,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22727.2727272727,88.0,0.0,88,88,88,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0,0,0,40,0,22727.2727272727,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 09:32:27,854,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,759953.161592506,8196.7213114754,142.3333333333,89.5246707152,265,30,461,230.5,133.6431816443,325,136,589,196.3333333333,196.39840461,413,30,0,0,0,0,72,92,3512.8805620609,4683.8407494145,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 10:18:27,3979761,14,9,1460,1731,741,0,104.2857142857,195.0906805216,1179,0,192.3333333333,386.0744746807,801.8069426782,5.7792415173,180898.227272727,245264.183498205,973327,4,3979761,306135.461538461,324272.264743588,1197954,4,3879665,484958.125,356031.501285024,973327,7399,0,0,0,0,292,192,3.5177991844,2.2614423328,0,1179,132.9583333333,275.6911440073,76005.606884058,0,0,1,1,0,0,0,1,0,138.7391304348,104.2857142857,192.3333333333,0,0,0,0,0,0,14,1460,9,1731,8192,62625,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 10:30:39,262,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7633.5877862596,262.0,0.0,262,262,262,262.0,0.0,262,262,0,0.0,0.0,0,0,0,0,0,0,40,0,7633.5877862596,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 10:44:10,115797360,19,16,3437,4062,1310,0,180.8947368421,430.3187313217,1454,0,253.875,547.0725576497,64.7596801861,0.3022521412,3405804.70588235,4693393.31232947,10014741,62,115797360,6433186.66666667,4747000.97436231,10046673,510,111218887,7414592.46666667,4519718.74143463,10047225,8473,0,0,0,0,392,464,0.1640797338,0.1381724074,0,1454,208.3055555556,475.4953398867,226095.818253968,0,0,0,1,0,0,0,0,0,214.2571428571,180.8947368421,253.875,0,0,0,0,0,0,19,3437,16,4062,8192,1128,14,20,109046.727272727,255622.98167774,879779,31887,10001760.6363636,42757.1868819097,10014741,9872843,Benign,Friday,False,Normal
80,6,23/02/2018 11:55:30,854,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,759953.161592506,8196.7213114754,142.3333333333,103.0507965358,321,30,511,255.5,168.9985207036,375,136,533,177.6666666667,167.0638600456,359,30,0,0,0,0,72,92,3512.8805620609,4683.8407494145,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 12:04:11,4025711,13,8,1437,1731,725,0,110.5384615385,196.666644937,1179,0,216.375,405.4647906151,786.9417352612,5.216469836,201285.55,285007.911437278,953117,42,4025711,335475.916666667,405961.256516042,1356117,14597,3991023,570146.142857143,381213.073849096,1047014,107647,0,0,0,0,272,172,3.2292432318,1.9872266042,0,1179,144.0,283.8629783473,80578.1904761905,0,0,1,1,0,0,0,1,0,150.8571428571,110.5384615385,216.375,0,0,0,0,0,0,13,1437,8,1731,8192,62563,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 12:43:29,800195,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,1182.211835865,14.996344641,72745.0,82969.2664159446,159891,4,800195,133365.833333333,65343.6493361571,162247,4,640237,160059.25,1223.7977433656,161882,159256,0,0,0,0,152,112,8.7478677072,6.2484769337,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,258,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 01:15:26,71,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.014084507,71.0,0.0,71,71,71,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0,0,0,40,0,28169.014084507,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 02:58:27,115295849,17,16,1052,1055,521,0,61.8823529412,172.6180329343,528,0,65.9375,180.1756434705,18.2747255714,0.2862201917,3602995.28125,4784056.21046701,10012344,21,115295849,7205990.5625,4446086.42549889,10023647,630,110248411,7349894.06666667,4576217.50433052,10023739,2557,0,0,0,0,352,464,0.1474467654,0.1387734263,0,528,61.9705882353,171.2514517159,29327.059714795,0,0,0,1,0,0,0,0,0,63.8484848485,61.8823529412,65.9375,0,0,0,0,0,0,17,1052,16,1055,8192,290,13,20,24690.0909090909,43773.1780533572,156660,11234,9997887.54545454,22758.2789171928,10012344,9929720,Benign,Friday,False,Normal
3389,6,23/02/2018 03:22:35,3897834,14,8,1441,1731,725,0,102.9285714286,191.1489408352,1179,0,216.375,405.4647906151,813.7852971676,5.6441603208,185611.142857143,282579.192653367,990704,34,3897834,299833.384615385,384335.184325379,1263760,4197,3876175,553739.285714286,409258.772043115,1204245,111261,0,0,0,0,292,172,3.591738386,2.0524219348,0,1179,137.9130434783,278.894719961,77782.2648221344,0,0,1,1,0,0,0,1,0,144.1818181818,102.9285714286,216.375,0,0,0,0,0,0,14,1441,8,1731,8192,62559,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 03:25:07,4118943,13,8,1441,1731,725,0,110.8461538462,196.5501828007,1179,0,216.375,405.4647906151,770.1004845175,5.0983953893,205947.15,307907.019354917,953453,3,4118943,343245.25,408355.224344092,1241723,3,3916885,559555.0,501744.349637343,1228247,107489,0,0,0,0,272,172,3.1561495267,1.9422458626,0,1179,144.1818181818,283.7944655931,80539.2987012987,0,0,1,1,0,0,0,1,0,151.0476190476,110.8461538462,216.375,0,0,0,0,0,0,13,1441,8,1731,8192,62644,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 03:30:30,86,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23255.8139534884,86.0,0.0,86,86,86,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0,0,0,40,0,23255.8139534884,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 03:54:27,817408,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,1157.316786721,14.6805512058,74309.8181818182,84775.2919261481,163251,39,817408,136234.666666667,66708.4677643451,165996,92,654962,163740.5,1148.423992551,165450,163055,0,0,0,0,152,112,8.56365487,6.1168963357,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,255,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 04:31:11,1284370,7,5,364,582,103,0,52.0,49.2172056636,409,0,116.4,167.0353256051,736.5478795051,9.3431020656,116760.909090909,133539.647864186,256294,3,1284370,214061.666666667,104872.989074722,259129,3,1028214,257053.5,1393.0055036982,259141,256313,0,0,0,0,152,112,5.4501428716,3.892959194,0,409,72.7692307692,109.5332170669,11997.5256410256,0,0,0,1,0,0,0,0,0,78.8333333333,52.0,116.4,0,0,0,0,0,0,7,364,5,582,8192,257,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 05:15:00,1717597,9,7,1279,1581,773,0,142.1111111111,246.0997990879,1173,0,225.8571428571,430.0986044197,1665.1170210474,9.3153399779,114506.466666667,238689.05250402,953164,3,1717597,214699.625,370359.264877049,1121040,3,1612515,268752.5,336379.498674191,953164,106530,0,0,0,0,188,148,5.2398787376,4.0754612403,0,1173,168.2352941176,321.3367644333,103257.316176471,0,0,0,1,0,0,0,0,0,178.75,142.1111111111,225.8571428571,0,0,0,0,0,0,9,1279,7,1581,8192,62758,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
80,6,23/02/2018 05:21:41,54029235,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0370169964,54029235.0,0.0,54029235,54029235,54029235,54029235.0,0.0,54029235,54029235,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0370169964,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 09:45:36,4802,1,1,44,198,44,44,44.0,0.0,198,198,198.0,0.0,50395.6684714702,416.4931278634,4802.0,0.0,4802,4802,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,208.2465639317,208.2465639317,44,198,95.3333333333,88.9119414552,7905.3333333333,0,0,0,0,0,0,0,0,1,143.0,44.0,198.0,0,0,0,0,0,0,1,44,1,198,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 08:56:12,283,1,1,89,137,89,89,89.0,0.0,137,137,137.0,0.0,798586.572438163,7067.1378091873,283.0,0.0,283,283,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3533.5689045936,3533.5689045936,89,137,105.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,157.5,89.0,137.0,0,0,0,0,0,0,1,89,1,137,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 12:19:39,1079062,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,734.8975313745,10.1940388967,107906.2,139048.386443792,270387,60,1078990,215798.0,120602.481626623,270457,60,1078992,269748.0,1097.2775400964,271219,268867,0,0,0,0,128,108,5.5603848528,4.633654044,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 03:21:08,364,1,1,39,71,39,39,39.0,0.0,71,71,71.0,0.0,302197.802197802,5494.5054945055,364.0,0.0,364,364,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2747.2527472528,2747.2527472528,39,71,49.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,74.5,39.0,71.0,0,0,0,0,0,0,1,39,1,71,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 09:45:43,35845,2,2,66,140,33,33,33.0,0.0,70,70,70.0,0.0,5746.9661040592,111.5915748361,11948.3333333333,14806.950541328,28649,426,35419,35419.0,0.0,35419,35419,29075,29075.0,0.0,29075,29075,0,0,0,0,16,16,55.7957874181,55.7957874181,33,70,47.8,20.2657346277,410.7,0,0,0,0,0,0,0,0,1,59.75,33.0,70.0,0,0,0,0,0,0,2,66,2,140,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
13155,6,23/02/2018 02:54:57,86023963,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0232493358,86023963.0,0.0,86023963,86023963,86023963,86023963.0,0.0,86023963,86023963,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232493358,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62560,-1,0,20,0.0,0.0,0,0,86023963.0,0.0,86023963,86023963,Benign,Friday,False,Normal
53,17,23/02/2018 01:05:52,318,1,1,51,147,51,51,51.0,0.0,147,147,147.0,0.0,622641.509433962,6289.3081761006,318.0,0.0,318,318,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3144.6540880503,3144.6540880503,51,147,83.0,55.4256258422,3072.0,0,0,0,0,0,0,0,0,1,124.5,51.0,147.0,0,0,0,0,0,0,1,51,1,147,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
53,17,23/02/2018 01:05:57,18851,1,1,40,72,40,40,40.0,0.0,72,72,72.0,0.0,5941.3293724471,106.0951673651,18851.0,0.0,18851,18851,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,53.0475836826,53.0475836826,40,72,50.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,76.0,40.0,72.0,0,0,0,0,0,0,1,40,1,72,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
43925,6,23/02/2018 04:40:53,86049227,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0232425098,86049227.0,0.0,86049227,86049227,86049227,86049227.0,0.0,86049227,86049227,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232425098,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62559,-1,0,20,0.0,0.0,0,0,86049227.0,0.0,86049227,86049227,Benign,Friday,False,Normal
53,17,23/02/2018 11:15:38,61687,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5252.3222072722,64.8434840404,20562.3333333333,17820.6998272608,32094,37,29556,29556.0,0.0,29556,29556,37,37.0,0.0,37,37,0,0,0,0,16,16,32.4217420202,32.4217420202,30,132,70.8,55.8677008655,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,0,0,0,0,0,0,2,60,2,264,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
54213,6,23/02/2018 04:50:09,85958283,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0232671004,85958283.0,0.0,85958283,85958283,85958283,85958283.0,0.0,85958283,85958283,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232671004,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62559,-1,0,20,0.0,0.0,0,0,85958283.0,0.0,85958283,85958283,Benign,Friday,False,Normal
10704,6,23/02/2018 04:50:37,85481469,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0233968838,85481469.0,0.0,85481469,85481469,85481469,85481469.0,0.0,85481469,85481469,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0233968838,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62559,-1,0,20,0.0,0.0,0,0,85481469.0,0.0,85481469,85481469,Benign,Friday,False,Normal
39432,6,23/02/2018 03:15:20,86050557,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0232421505,86050557.0,0.0,86050557,86050557,86050557,86050557.0,0.0,86050557,86050557,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232421505,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62562,-1,0,20,0.0,0.0,0,0,86050557.0,0.0,86050557,86050557,Benign,Friday,False,Normal
36553,6,23/02/2018 03:09:54,86036765,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0232458763,86036765.0,0.0,86036765,86036765,86036765,86036765.0,0.0,86036765,86036765,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232458763,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62541,-1,0,20,0.0,0.0,0,0,86036765.0,0.0,86036765,86036765,Benign,Friday,False,Normal
6786,6,23/02/2018 01:49:54,44,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.5454545455,44.0,0.0,44,44,44,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0,0,0,40,0,45454.5454545455,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
445,6,23/02/2018 08:21:51,231922,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17.2471779305,77307.3333333333,132106.732744146,229847,75,231922,115961.0,161165.1917816,229922,2000,0,0.0,0.0,0,0,0,0,0,0,72,32,12.9353834479,4.3117944826,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 09:19:02,2326281,10,7,672,301,187,0,67.2,68.0780597713,197,0,43.0,74.6681547471,418.2641735887,7.307801594,145392.5625,240928.78566054,886077,4,2326281,258475.666666667,305749.8029288,936826,4,1440105,240017.5,262886.595398662,682394,247,0,0,0,0,212,152,4.29870682,3.009094774,0,197,54.0555555556,68.8856445578,4745.2320261438,0,0,1,1,0,0,0,1,0,57.2352941176,67.2,43.0,0,0,0,0,0,0,10,672,7,301,8192,63328,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 11:24:26,4075131,14,8,1456,1731,741,0,104.0,195.0136089926,1179,0,216.375,405.4647906151,782.0607484766,5.3985994561,194053.857142857,270651.663042791,953329,58,4075131,313471.615384615,353367.084283596,1210068,29487,3996916,570988.0,383795.599005512,1201228,173566,0,0,0,0,292,172,3.4354723811,1.9631270749,0,1179,138.5652173913,280.3867176998,78616.7114624506,0,0,1,1,0,0,0,1,0,144.8636363636,104.0,216.375,0,0,0,0,0,0,14,1456,8,1731,8192,62629,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
0,0,23/02/2018 11:30:45,112636300,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266343976,56318150.0,32.5269119346,56318173,56318127,112636300,56318150.0,32.5269119346,56318173,56318127,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0266343976,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56318150.0,32.5269119346,56318173,56318127,Benign,Friday,False,Normal
3389,6,23/02/2018 11:37:35,4053450,14,8,1434,1731,725,0,102.4285714286,191.1405903379,1179,0,216.375,405.4647906151,780.8163416349,5.4274753605,193021.428571429,251254.832269067,953152,60,4053450,311803.846153846,329666.441764714,1209926,31996,3960251,565750.142857143,303408.759479369,972678,179414,0,0,0,0,292,172,3.4538479567,1.9736274038,0,1179,137.6086956522,278.9313599388,77802.7035573123,0,0,1,1,0,0,0,1,0,143.8636363636,102.4285714286,216.375,0,0,0,0,0,0,14,1434,8,1731,8192,62651,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 11:41:56,4049790,12,8,1437,1731,725,0,119.75,202.2618127801,1179,0,216.375,405.4647906151,782.2627839962,4.9385276767,213146.842105263,314820.522039368,1001893,65,4049790,368162.727272727,440108.174416266,1326550,5231,3968598,566942.571428571,523437.503193029,1331728,106843,0,0,0,0,252,172,2.963116606,1.9754110707,0,1179,150.8571428571,288.9230495676,83476.5285714286,0,0,1,1,0,0,0,1,0,158.4,119.75,216.375,0,0,0,0,0,0,12,1437,8,1731,8192,62648,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
3389,6,23/02/2018 11:48:27,4016773,14,8,1438,1731,725,0,102.7142857143,191.0446699965,1179,0,216.375,405.4647906151,788.9417699233,5.4770334296,191274.904761905,240860.250565531,953157,93,4016773,308982.538461538,309304.754772596,1179634,53572,3895216,556459.428571429,298020.52695458,953157,162086,0,0,0,0,292,172,3.4853849097,1.9916485198,0,1179,137.7826086957,278.8696268415,77768.2687747036,0,0,1,1,0,0,0,1,0,144.0454545455,102.7142857143,216.375,0,0,0,0,0,0,14,1438,8,1731,8192,62647,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Friday,False,Normal
